"","Country.Province","Lat","Long","pos_mean","pos_std","pos_sum"
"109","Dominican Republic/",18.7357,-70.1627,112572.069958848,112572.069958848,54710026
"110","Ecuador/",-1.8312,-78.1834,146960.934156379,146960.934156379,71423014
"111","Egypt/",26.820553,30.802498,99001.3436213992,99001.3436213992,48114653
"112","El Salvador/",13.7942,-88.8965,28884.4032921811,28884.4032921811,14037820
"113","Equatorial Guinea/",1.6508,10.2679,3810.69958847737,3810.69958847737,1852000
"114","Eritrea/",15.1794,39.7823,1010.53497942387,1010.53497942387,491120
"115","Estonia/",58.5953,25.0136,26344.0288065844,26344.0288065844,12803198
"116","Eswatini/",-26.5225,31.4659,6692.8353909465,6692.8353909465,3252718
"117","Ethiopia/",9.145,40.4897,80715.70781893,80715.70781893,39227834
"118","Fiji/",-17.7134,178.065,37.9609053497942,37.9609053497942,18449
"119","Finland/",61.92411,25.748151,25449.853909465,25449.853909465,12368629
"120","France/French Guiana",3.9339,-53.1258,8711.77983539095,8711.77983539095,4233925
"121","France/French Polynesia",-17.6797,149.4068,7425.17489711934,7425.17489711934,3608635
"122","France/Guadeloupe",16.265,-61.551,4968.96913580247,4968.96913580247,2414919
"123","France/Martinique",14.6415,-61.0242,3218.5987654321,3218.5987654321,1564239
"124","France/Mayotte",-12.8275,45.166244,6210.52674897119,6210.52674897119,3018316
"125","France/New Caledonia",-20.904305,165.618042,38.7777777777778,38.7777777777778,18846
"126","France/Reunion",-21.1151,55.5364,5876.72222222222,5876.72222222222,2856087
"127","France/Saint Barthelemy",17.9,-62.8333,212.06378600823,212.06378600823,103063
"128","France/Saint Pierre and Miquelon",46.8852,-56.3159,10.8786008230453,10.8786008230453,5287
"129","France/St Martin",18.0708,-63.0501,596.30658436214,596.30658436214,289805
"130","France/Wallis and Futuna",-14.2938,-178.1165,59.5246913580247,59.5246913580247,28929
"131","France/",46.2276,2.2137,1629842.83539095,1629842.83539095,792103618
"132","Gabon/",-0.8037,11.6094,8320.68930041152,8320.68930041152,4043855
"133","Gambia/",13.4432,-15.3101,2474.98353909465,2474.98353909465,1202842
"134","Georgia/",42.3154,43.3569,99724.512345679,99724.512345679,48466113
"135","Germany/",51.165691,10.451526,1018100.65432099,1018100.65432099,494796918
"136","Ghana/",7.9465,-1.0232,41224.5308641975,41224.5308641975,20035122
"137","Greece/",39.0742,21.8243,85077.7037037037,85077.7037037037,41347764
"138","Grenada/",12.1165,-61.679,60.59670781893,60.59670781893,29450
"139","Guatemala/",15.7835,-90.2308,88014.9917695473,88014.9917695473,42775286
